date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-11-04 00:00:00,7.1,3.3,9.3,0.5,,,6.3,,1006.2,
2019-11-05 00:00:00,10.5,8.7,12.9,5.1,,,7,,997.7,
2019-11-06 00:00:00,10.1,9.4,11.1,7.1,,,4.3,,998.3,
2019-11-07 00:00:00,4.1,3,10.6,,,,4.1,,1007.3,
2019-11-08 00:00:00,3.1,1.9,4.2,0,,,2.2,,1021.1,
2019-11-09 00:00:00,2.7,1.8,5,0,,,5.9,,1028,
2019-11-10 00:00:00,7.4,2.7,9.6,0.3,,,6.3,,1022.1,
2019-11-11 00:00:00,7.9,6.5,9,,,,6.7,,1015.9,
2019-11-12 00:00:00,5.1,2.3,8.1,,,,5.7,,1020.1,
2019-11-13 00:00:00,3.6,2.1,5.3,0,,,4,,1030.1,
2019-11-14 00:00:00,3.7,1.2,7.5,0,,,5.7,,1029,
2019-11-15 00:00:00,2.7,0.7,6.2,0,,,5.6,,1030.8,
2019-11-16 00:00:00,2.9,0.9,4.7,0,,,4.6,,1028.7,
2019-11-17 00:00:00,5.3,3.7,6.7,0,,,2.2,,1030,
2019-11-18 00:00:00,3.3,2.1,4.3,0,,,1.2,,1029.9,
2019-11-19 00:00:00,3.2,1.8,5.1,0,,,3.4,,1032.9,
2019-11-20 00:00:00,1.6,-3.2,4.9,,,,5.8,,1041.4,
2019-11-21 00:00:00,-6.9,-8.5,-5.3,0,,,5.2,,1049.2,
2019-11-22 00:00:00,-6.3,-10.7,-3,0,,,2.9,,1047.9,
2019-11-23 00:00:00,-6.9,-11.2,-3.8,0,,,2.3,,1043.6,
2019-11-24 00:00:00,-5.6,-8.1,-3,0,,,2.7,,1038.3,
2019-11-25 00:00:00,-4.2,-6.1,-1.6,,,,1.7,,1032.8,
2019-11-26 00:00:00,-4.4,-10.2,-1.1,0,,,2.6,,1026,
2019-11-27 00:00:00,-0.8,-1.3,-0.5,0,,,3.9,,1018.8,
2019-11-28 00:00:00,-0.8,-1.7,-0.1,0.3,1,,3.9,,1015.6,
2019-11-29 00:00:00,1.8,-0.6,2.8,0,,,7.5,,1009.1,
2019-11-30 00:00:00,1.9,0.9,3.4,,,,5.2,,1000.9,
2019-12-01 00:00:00,-2,-3.6,0.6,,,,6,,1011.7,
2019-12-02 00:00:00,-3.4,-5.2,-2.2,0,,,5,,1015.2,
2019-12-03 00:00:00,-2.2,-2.9,-1.5,0.8,1,,2.7,,1010.9,
2019-12-04 00:00:00,-1.7,-3.2,-0.8,4.1,2,,5.6,,1010.8,
2019-12-05 00:00:00,1.8,-1.3,2.5,0.3,4,,5.8,,1009.5,
2019-12-06 00:00:00,1.6,1.3,2,0.8,,,6.2,,1006.9,
2019-12-07 00:00:00,1.4,0.1,2,,,,5.2,,1005.7,
2019-12-08 00:00:00,1.6,-0.7,3,0.3,,,5.5,,1002.7,
2019-12-09 00:00:00,3.6,2.2,4.4,0.5,,,5.5,,1005.3,
2019-12-10 00:00:00,3.6,3,4,,,,3.3,,1012.5,
2019-12-11 00:00:00,1.8,-0.4,3.4,,,,3.2,,1020.4,
2019-12-12 00:00:00,1.9,-0.2,3.2,0,,,3.9,,1024.4,
2019-12-13 00:00:00,1.2,0,2.7,,,,6.3,,1019.4,
2019-12-14 00:00:00,-0.1,-1.6,0.5,,,,7.7,,1017,
2019-12-15 00:00:00,0.1,-1.7,1.8,1.5,1,,7,,1011.6,
2019-12-16 00:00:00,2.3,0.7,3,3.6,,,3.9,,1008.8,
2019-12-17 00:00:00,2.3,1.7,3.1,2,,,4.2,,1013,
2019-12-18 00:00:00,3.2,-1.2,5.7,1,,,2.8,,1011.5,
2019-12-19 00:00:00,4.4,2.9,6.5,,,,10.5,,1007.1,
2019-12-20 00:00:00,0.6,-0.2,1.6,0,,,4.9,,1019.8,
2019-12-21 00:00:00,1.6,-1,2.9,0,,,5.1,,1013.2,
2019-12-22 00:00:00,2.6,1.8,3,0,,,6.7,,1006.8,
2019-12-23 00:00:00,5,2.6,6.2,5.1,,,6.6,,1004.9,
2019-12-24 00:00:00,5.1,1.3,7,,,,4.9,,1010.1,
2019-12-25 00:00:00,0.9,0.2,2.3,,,,4.8,,1011.9,
2019-12-26 00:00:00,0.1,-0.8,0.9,,,,2.4,,1011.8,
2019-12-27 00:00:00,-0.6,-1.1,-0.2,,,,2,,1011.6,
2019-12-28 00:00:00,-1.5,-3.1,-0.1,0,,,6.3,,1021.4,
2019-12-29 00:00:00,-3.6,-4.4,-2.3,,,,4.5,,1031.6,
2019-12-30 00:00:00,-2.5,-4.2,-0.4,3,1,,5.8,,1017.4,
2019-12-31 00:00:00,1.2,-0.6,2,1.3,2,,6.1,,994.9,
2020-01-01 00:00:00,-0.7,-3,1.9,,,,7,,1006.4,
2020-01-02 00:00:00,0.5,-1.9,1.7,3,3,,5.3,,1010.6,
2020-01-03 00:00:00,1.6,-0.4,2.4,,,,5,,1011.1,
2020-01-04 00:00:00,-0.7,-1.3,0.3,2,,,4.6,,1002.2,
2020-01-05 00:00:00,0.4,-1.6,1.3,0,2,,4.3,,1009.7,
2020-01-06 00:00:00,-1,-2,-0.1,,,,2.6,,1024.9,
2020-01-07 00:00:00,-1.3,-2.2,-0.2,0,2,,3.6,,1025,
2020-01-08 00:00:00,0.4,-0.8,1.1,0,2,,4.2,,1022.1,
2020-01-09 00:00:00,0.7,-0.9,2.2,3.3,6,,4.9,,1012.5,
2020-01-10 00:00:00,1,0.4,1.9,,,,3.5,,1015.5,
2020-01-11 00:00:00,-0.6,-2.9,0.6,,,,2.2,,1015.9,
2020-01-12 00:00:00,-2,-6,0.2,0,7,,4.7,,1015.3,
2020-01-13 00:00:00,1.6,-0.6,2.5,3.6,6,,5.7,,1008.2,
2020-01-14 00:00:00,0.5,-0.7,1.4,,,,4,,1019.2,
2020-01-15 00:00:00,2,-1.3,2.9,0,3,,5.3,,1021.6,
2020-01-16 00:00:00,2.9,2.3,3.1,1.3,2,,7.1,,1017.6,
2020-01-17 00:00:00,3.3,2.3,4.5,1,1,,4.1,,1024.3,
2020-01-18 00:00:00,1.5,-1,2.9,,,,3.2,,1026,
2020-01-19 00:00:00,-0.2,-1.5,0.4,0,,,4.1,,1026.2,
2020-01-20 00:00:00,1.9,0.2,2.9,0,,,5.8,,1025.6,
2020-01-21 00:00:00,2.5,0.8,3.4,5.1,,,7.4,,1009,
2020-01-22 00:00:00,1,-1.2,3.8,,,,8,,998.1,
2020-01-23 00:00:00,-3.4,-5.3,-1.1,,,,8.6,,1006.2,
2020-01-24 00:00:00,-1.5,-6.8,1.4,4.1,5,,4.6,,1005.2,
2020-01-25 00:00:00,1.4,-0.1,2.4,,,,6.5,,997.6,
2020-01-26 00:00:00,-0.4,-1.6,1.1,0.5,3,,6.4,,1007.8,
2020-01-27 00:00:00,-0.6,-4.3,2.4,,,,5.7,,1012.4,
2020-01-28 00:00:00,-4.5,-6.2,-2.6,6.1,4,,6.2,,1013.9,
2020-01-29 00:00:00,0.2,-3.5,1.2,0.5,8,,3.5,,1009.2,
2020-01-30 00:00:00,-0.2,-1.3,0.9,,,,4.4,,1002.2,
2020-01-31 00:00:00,0.1,-0.9,1.6,,,,1.3,,1000.1,
2020-02-01 00:00:00,0,-1.5,1.7,,,,1.5,,1004.6,
2020-02-02 00:00:00,0.7,-1.9,2.2,7.6,10,,5.6,,994.2,
2020-02-03 00:00:00,1.9,0.8,3.1,,,,6.1,,984.9,
2020-02-04 00:00:00,-1.1,-3,0.4,,,,7.2,,991.1,
2020-02-05 00:00:00,-4.5,-6.1,-3.1,,,,6.9,,1005.9,
2020-02-06 00:00:00,-5,-7.8,-1.7,3.3,7,,6.2,,1002.6,
2020-02-07 00:00:00,-8.8,-10.4,-7.2,,,,10.8,,1009.7,
2020-02-08 00:00:00,-10.9,-15,-6.6,0,7,,3.8,,1022.2,
2020-02-09 00:00:00,-3.1,-11.3,-1,0,6,,3.4,,1021.5,
2020-02-10 00:00:00,-0.3,-2,2.8,0,6,,7.5,,1006.3,
2020-02-11 00:00:00,0.1,-1.4,1.3,6.1,8,,7.2,,993.1,
2020-02-12 00:00:00,0.7,-1.4,1.7,,,,6.8,,999.2,
2020-02-13 00:00:00,-2.1,-3.1,-0.8,0.8,8,,4.5,,1006.6,
2020-02-14 00:00:00,0,-1.6,2.5,1.8,10,,2.5,,1015.5,
2020-02-15 00:00:00,-1.1,-4.2,2.2,0,9,,1.5,,1025.9,
2020-02-16 00:00:00,0.6,-2.9,1.7,0,9,,4.5,,1025.2,
2020-02-17 00:00:00,3.9,1.4,5.7,0.5,9,,8,,1010.8,
2020-02-18 00:00:00,4.8,3.8,6,0,7,,4.9,,1009.9,
2020-02-19 00:00:00,3.4,2.9,4.7,0,5,,4.8,,1009.4,
2020-02-20 00:00:00,3.6,1.6,6.7,,,,3.3,,1016.9,
2020-02-21 00:00:00,2.6,-2.7,7.8,0,2,,1.8,,1022,
2020-02-22 00:00:00,2.8,-1.6,6.7,0,2,,4,,1021.6,
2020-02-23 00:00:00,1.6,0.5,2.7,7.9,5,,6.5,,999.3,
2020-02-24 00:00:00,2.3,1.2,4.2,,,,4.2,,994.8,
2020-02-25 00:00:00,0.4,-1.6,3.1,,,,5,,1000.8,
2020-02-26 00:00:00,-0.2,-5.4,1.9,3,3,,3.2,,997.8,
2020-02-27 00:00:00,1.6,-0.3,3.1,2,3,,2.5,,996.1,
2020-02-28 00:00:00,1.1,-0.6,3.3,0.5,3,,4.2,,998,
2020-02-29 00:00:00,0,-2.3,1.2,,,,5.7,,1005.1,
2020-03-01 00:00:00,2.3,-3.3,5.4,0,3,,4.8,,1010.5,
2020-03-02 00:00:00,3.4,2.1,5.1,7.1,3,,5.1,,1010.6,
2020-03-03 00:00:00,3.5,2.2,4.9,3.6,1,,4.8,,1012.6,
2020-03-04 00:00:00,4.6,3.2,7.2,0,1,,3.2,,1017.6,
2020-03-05 00:00:00,4.6,2.4,7.6,0,,,9.7,,1017.2,
2020-03-06 00:00:00,5.1,3.7,6.4,1,,,8.6,,1012,
2020-03-07 00:00:00,7.6,5.5,12,0,,,4.9,,1013.3,
2020-03-08 00:00:00,6.6,3.6,8.5,,,,3.4,,1014.4,
2020-03-09 00:00:00,7.1,1,12,0,,,2,,1019.8,
2020-03-10 00:00:00,5.8,4.3,8.2,15,,,1.9,,1012.7,
2020-03-11 00:00:00,6.3,4.2,9,0.8,,,2.4,,1001.8,
2020-03-12 00:00:00,6.3,4.2,9.1,1.8,,,6.9,,995.9,
2020-03-13 00:00:00,4.9,3.1,6.8,,,,9.5,,991.8,
2020-03-14 00:00:00,3.3,-3.2,7.4,,,,6,,999.9,
2020-03-15 00:00:00,-4.5,-6.5,-2,8.4,8,,10,,1013.3,
2020-03-16 00:00:00,0.5,-8.7,6,0,6,,4,,1022.9,
2020-03-17 00:00:00,4.5,0.5,9.3,0,4,,4.2,,1021.4,
2020-03-18 00:00:00,6.7,1.8,10.5,0,1,,5,,1021.8,
2020-03-19 00:00:00,8,4.6,11,,,,7.5,,1010.3,
2020-03-20 00:00:00,3.4,1.4,5.8,0.3,,,5.4,,1013.9,
2020-03-21 00:00:00,-0.6,-2.9,1.4,,,,7.1,,1020.2,
2020-03-22 00:00:00,-2.7,-5.4,0.4,0,,,7,,1032.2,
2020-03-23 00:00:00,-2.1,-5.6,1.6,0,,,7.4,,1037.8,
2020-03-24 00:00:00,-0.7,-4.6,3.9,0,,,7.4,,1035.3,
2020-03-25 00:00:00,4.6,-2.6,12.2,0,,,4.5,,1033.3,
2020-03-26 00:00:00,7.4,0.6,16.2,0,,,4,,1032.8,
2020-03-27 00:00:00,8.3,0.8,15.5,0,,,1.8,,1033.3,
2020-03-28 00:00:00,10,0.6,17.4,0,,,2.3,,1023,
2020-03-29 00:00:00,10.2,2.5,17.4,0,,,2.3,,1010.1,
2020-03-30 00:00:00,0.8,-2.7,6.3,,,,10.8,,1009,
2020-03-31 00:00:00,-3.4,-4.5,-1.9,,,,11,,1013.2,
2020-04-01 00:00:00,-0.6,-7.6,3.9,0.3,4,,5.4,,1007.7,
2020-04-02 00:00:00,3.2,0.6,4.9,0.5,1,,5.8,,1003.1,
2020-04-03 00:00:00,7.2,3.5,10.5,0,,,6,,1004.2,
2020-04-04 00:00:00,4.8,2.3,7.4,,,,4.3,,1012.9,
2020-04-05 00:00:00,2.1,-1.7,5,0,,,5.5,,1023.2,
2020-04-06 00:00:00,1.2,-2,4.2,,,,7.8,,1031.2,
2020-04-07 00:00:00,3.6,-5.4,9.9,,,,2.5,,1032.9,
2020-04-08 00:00:00,8.9,5.9,12.5,,,,5.2,,1017.2,
2020-04-09 00:00:00,9.6,0.1,15.7,,,,3,,1014.4,
2020-04-10 00:00:00,7.1,3.2,10.9,,,,7.5,,1009.4,
2020-04-11 00:00:00,1.9,-1.3,5.1,,,,5.6,,1015.8,
2020-04-12 00:00:00,2.6,-2.3,6.7,,,,4,,1020.5,
2020-04-13 00:00:00,8.8,1.9,15.7,,,,5.1,,1009.2,
2020-04-14 00:00:00,7.3,3.4,11.3,,,,3.7,,1002.3,
2020-04-15 00:00:00,3.4,1.4,5.5,,,,3.4,,1001.7,
2020-04-16 00:00:00,3.4,1.3,5.8,,,,5,,993.1,
2020-04-17 00:00:00,3.6,1.1,6.2,,,,6.9,,996.8,
2020-04-18 00:00:00,2.8,0.1,5.3,,,,5.3,,1004.8,
2020-04-19 00:00:00,3.5,1.7,6.8,,,,2.8,,1011,
2020-04-20 00:00:00,3.9,-0.5,8.2,,,,5.8,,1016.8,
2020-04-21 00:00:00,5.7,0.7,9.9,,,,11.9,,1018.3,
2020-04-22 00:00:00,5.3,3.4,6.8,,,,13.1,,1013.7,
2020-04-23 00:00:00,5.7,2.2,10.4,,,,7.4,,1010.3,
2020-04-24 00:00:00,4.3,-0.9,8.2,,,,2.1,,1003.7,
2020-04-25 00:00:00,5.6,3.3,8,,,,2.6,,997.4,
2020-04-26 00:00:00,5.2,-1.1,9.4,,,,3.1,,1002.6,
2020-04-27 00:00:00,5.7,-0.6,10.6,,,,3.1,,1004.9,
2020-04-28 00:00:00,6.3,2.8,9.8,,,,4.9,,1008.5,
2020-04-29 00:00:00,9.3,6.1,13.2,,,,7.1,,1000.2,
2020-04-30 00:00:00,5.3,1.9,8.3,,,,5.8,,1011.4,
2020-05-01 00:00:00,7.4,2.9,12.8,,,,3.8,,1016,
2020-05-02 00:00:00,9.4,2.1,15.7,,,,4.9,,1016.5,
2020-05-03 00:00:00,16.1,9.9,24.4,,,,5.2,,1012.9,
2020-05-04 00:00:00,15.2,12.1,19.3,,,,3,,1013.8,
2020-05-05 00:00:00,16.4,12.8,21.1,,,,2.8,,1009.9,
2020-05-06 00:00:00,15.8,13,19.9,,,,3.9,,1004.1,
2020-05-07 00:00:00,14.9,11.8,18.8,,,,3.7,,1001.9,
2020-05-08 00:00:00,10.5,8.2,13,,,,4.1,,1010,
2020-05-09 00:00:00,11.5,8.9,14.4,,,,6.2,,1010.8,
2020-05-10 00:00:00,13.3,10.1,16.7,,,,10.1,,1006.2,
2020-05-11 00:00:00,15.6,9.3,20.7,,,,3.8,,1006.6,
2020-05-12 00:00:00,18.1,13.6,24.6,,,,6.2,,997.2,
2020-05-13 00:00:00,8.3,2.9,12.4,,,,8.3,,1007.3,
2020-05-14 00:00:00,9.7,6.7,14.1,,,,3.5,,1011.6,
2020-05-15 00:00:00,9.1,5.4,12.3,,,,5,,1010.2,
2020-05-16 00:00:00,9.6,5,13.4,,,,3,,1010.7,
2020-05-17 00:00:00,10.2,7,14.7,,,,4.7,,1010.6,
2020-05-18 00:00:00,7.8,4.1,12.4,,,,4.7,,1005.8,
2020-05-19 00:00:00,7.4,3.9,11.2,,,,5.7,,1010.2,
2020-05-20 00:00:00,8.5,2,14.6,,,,2.5,,1007.6,
2020-05-21 00:00:00,5.8,4.5,7.6,,,,5.8,,1008.2,
2020-05-22 00:00:00,5.8,3.3,8.8,,,,6.3,,1012.7,
2020-05-23 00:00:00,6.2,3.9,9.1,,,,3.1,,1019.6,
2020-05-24 00:00:00,7.5,5.3,9.5,,,,2.2,,1019.3,
2020-05-25 00:00:00,12.2,6.6,17.6,,,,1.9,,1022.2,
2020-05-26 00:00:00,13.6,7.1,18.8,,,,1.9,,1027.7,
2020-05-27 00:00:00,13.8,10.5,19.3,0.8,,,1,,1024.5,
2020-05-28 00:00:00,16,8.7,21.2,,,,2.1,,1023,
2020-05-29 00:00:00,13.7,11.6,15.2,,,,2.5,,1017.7,
2020-05-30 00:00:00,17.2,13.4,22.7,,,,6.4,,1012.2,
2020-05-31 00:00:00,11.4,9.3,14.4,,,,9.5,,1011,
2020-06-01 00:00:00,9.5,8.1,11.5,,,,6.8,,1013.5,
2020-06-02 00:00:00,9.9,9.1,10.5,4.1,,,5.1,,1014.8,
2020-06-03 00:00:00,11.8,9.3,13.5,13,,,4,,1010.8,
2020-06-04 00:00:00,14.3,12.7,17.3,,,,3,,1003.5,
2020-06-05 00:00:00,14.4,9.8,19.3,,,,3.8,,1009.6,
2020-06-06 00:00:00,16.7,10.5,20.9,,,,2.4,,1012.5,
2020-06-07 00:00:00,20.7,16,27,,,,1.5,,1015.9,
2020-06-08 00:00:00,22.5,16.5,29,,,,2.1,,1017.8,
2020-06-09 00:00:00,23.2,17.8,28.3,,,,3.3,,1018.6,
2020-06-10 00:00:00,22.9,17.7,28.4,,,,2.1,,1018.4,
2020-06-11 00:00:00,23.5,15.9,30,,,,1.8,,1016.7,
2020-06-12 00:00:00,20,17,23.9,,,,3.8,,1016,
2020-06-13 00:00:00,13.8,10.5,17.3,,,,5.3,,1019.6,
2020-06-14 00:00:00,16.3,10.9,21.7,,,,5.4,,1022.6,
2020-06-15 00:00:00,19,14.3,23,,,,4.4,,1021.9,
2020-06-16 00:00:00,22.4,16.6,29.3,,,,1.8,,1018.3,
2020-06-17 00:00:00,24.4,17.8,30.6,,,,1.3,,1017,
2020-06-18 00:00:00,23.6,17.8,29.2,,,,1.8,,1016.8,
2020-06-19 00:00:00,23.6,18.3,29.6,0,,,1.8,,1016.1,
2020-06-20 00:00:00,22.8,19.3,27.6,,,,2.6,,1014.4,
2020-06-21 00:00:00,15,11.3,20.1,29,,,4.4,,1017.6,
2020-06-22 00:00:00,17.3,9.5,22.9,,,,2.2,,1018,
2020-06-23 00:00:00,18.3,13.4,23.5,,,,1.6,,1017.1,
2020-06-24 00:00:00,20.3,14.1,25.4,,,,6.4,,1020.8,
2020-06-25 00:00:00,20.2,13,27.7,,,,3.3,,1023.9,
2020-06-26 00:00:00,21.1,15.9,25.7,,,,2.8,,1024.2,
2020-06-27 00:00:00,24,18,28.9,,,,4,,1016.1,
2020-06-28 00:00:00,22,17.8,27.3,,,,2.7,,1009.7,
2020-06-29 00:00:00,17.5,14.4,20.1,,,,4.5,,1011.1,
2020-06-30 00:00:00,18.3,11.4,23,,,,4.1,,1009.7,
2020-07-01 00:00:00,19.9,16.5,24.5,,,,3,,1007.1,
2020-07-02 00:00:00,20,14.4,24.8,,,,1.6,,1010.9,
2020-07-03 00:00:00,21.3,16.6,27.5,,,,1.9,,1012.4,
2020-07-04 00:00:00,21.7,17.5,25.8,3,,,1.2,,1012.4,
2020-07-05 00:00:00,21.8,17.9,25.5,,,,0.8,,1011.5,
2020-07-06 00:00:00,23.6,17.8,28.3,,,,1.6,,1009.7,
2020-07-07 00:00:00,23.8,18.1,30.2,,,,2.8,,1007.3,
2020-07-08 00:00:00,21.2,16.6,26.2,,,,3.3,,1003.8,
2020-07-09 00:00:00,15.9,12.7,20,,,,4.7,,1011.6,
2020-07-10 00:00:00,17.6,11.4,21.7,,,,1.7,,1019.3,
2020-07-11 00:00:00,21.6,15.6,27.5,,,,3.4,,1018.3,
2020-07-12 00:00:00,22.1,17,28.6,,,,2.4,,1015.6,
2020-07-13 00:00:00,18.9,14.1,24.9,,,,4.6,,1010.9,
2020-07-14 00:00:00,16.6,15.7,18.6,14,,,9.4,,1007.8,
2020-07-15 00:00:00,17.7,16.3,21.1,7.9,,,4.8,,1000.8,
2020-07-16 00:00:00,15.3,14.8,17.3,9.9,,,2.7,,1005,
2020-07-17 00:00:00,15.8,14.1,17.9,,,,2.3,,1012.6,
2020-07-18 00:00:00,16.6,13.7,19.4,,,,3.4,,1017.7,
2020-07-19 00:00:00,17.8,14,20.8,,,,3,,1017,
2020-07-20 00:00:00,17.6,14.7,22.7,,,,2,,1013,
2020-07-21 00:00:00,17.9,15.8,21.5,,,,3,,1007,
2020-07-22 00:00:00,17.3,15.1,19.6,,,,3.3,,1004.9,
2020-07-23 00:00:00,15,12.1,19.1,,,,3.1,,1008.6,
2020-07-24 00:00:00,14.6,9.6,18.9,,,,2,,1012.8,
2020-07-25 00:00:00,16.4,9.1,21.7,,,,1.3,,1017.9,
2020-07-26 00:00:00,18.5,13,23.4,,,,1.2,,1019,
2020-07-27 00:00:00,19.5,15.6,24.8,,,,1.9,,1019.9,
2020-07-28 00:00:00,21.8,16,27.7,,,,1.8,,1018,
2020-07-29 00:00:00,21.2,18,28.9,4.8,,,2.2,,1013.6,
2020-07-30 00:00:00,19.2,16,22.5,,,,3.7,,1011.1,
2020-07-31 00:00:00,15.7,12.8,20.2,,,,2.9,,1007.7,
2020-08-01 00:00:00,15.9,11.8,20.8,,,,2.6,,1004.7,
2020-08-02 00:00:00,15.9,13.1,19.2,,,,6.8,,1009.1,
2020-08-03 00:00:00,17.2,12,21.5,,,,1.3,,1015.5,
2020-08-04 00:00:00,19.4,12.3,25.1,,,,1.5,,1018.7,
2020-08-05 00:00:00,20.6,13.9,26.5,,,,1.5,,1020.1,
2020-08-06 00:00:00,21,15.6,27.2,,,,2.8,,1021.8,
2020-08-07 00:00:00,20.2,15.1,24,,,,5.1,,1024.9,
2020-08-08 00:00:00,19.6,14.2,24.1,,,,3.8,,1022.1,
2020-08-09 00:00:00,19.4,15.8,24.4,,,,5,,1017.1,
2020-08-10 00:00:00,19.7,13.2,25.9,,,,2,,1015.3,
2020-08-11 00:00:00,16.9,13.4,19.1,,,,5.4,,1013.7,
2020-08-12 00:00:00,14.2,12.1,17.1,,,,5.2,,1013.2,
2020-08-13 00:00:00,13.3,11.9,14.5,,,,7.5,,1013.1,
2020-08-14 00:00:00,13.4,10.9,15.6,,,,6.3,,1016.1,
2020-08-15 00:00:00,14.4,9.9,18.5,,,,2.3,,1017,
2020-08-16 00:00:00,17.2,12,21.8,,,,1.6,,1012.7,
2020-08-17 00:00:00,18.7,14.7,22.3,,,,4.4,,1009.7,
2020-08-18 00:00:00,15.4,10.6,19.9,,,,3.4,,1012.3,
2020-08-19 00:00:00,15.4,10.4,20.4,,,,1.5,,1013.2,
2020-08-20 00:00:00,16,10.6,21,,,,1.8,,1016.3,
